id,full_name,player_slug,position
0bb00a04-cf0f-4465-9141-17bb1776ddd7,Joe Jurevicius,joe-jurevicius,WR
3f48644b-3b73-43d9-905e-20f487800e34,Joe Mixon,joe-mixon,RB
f70b1514-af4b-4c80-b692-d94cabe0399d,John Brown,john-brown,WR
703d0c50-8207-43ec-a72e-6d9d6d9c0d37,John Harrington,john-harrington,QB
593aa3b1-c5ed-41ad-ac8b-dda06f16a82f,John Smith-Schuster,john-smith-schuster,WR
88cbe646-b1f5-40e3-829f-51426232395b,John Stafford,john-stafford,QB
be81cbdd-67f8-4792-a8b9-146880dd773e,Johnnie Morton,johnnie-morton,WR
a5ad7eef-602d-4c48-b4bc-0b4ca2e43d70,Joique Bell,joique-bell,RB
73b38e39-c96d-4354-b0a3-260b61b11ed6,Jon Kitna,jon-kitna,QB
7cb83cea-6be3-416c-9ab7-c2ccd6e0e704,Jonathan Ajayi,jonathan-ajayi,RB
390a28bf-f9b7-4fed-9026-467bedb6be26,Jonathan Losman,jonathan-losman,QB
6c3971ed-d40c-4327-b4e5-18d7f7c07941,Jonathan Stewart,jonathan-stewart,RB
928ee83f-cfa6-445a-8953-40556c9dcdf4,Jonathan Taylor,jonathan-taylor,RB
8526d989-9002-4d6f-b8a6-46e19da36d99,Jordan Howard,jordan-howard,RB
64ec3ac6-3ff3-4c43-b176-0d3683620d69,Jordan Love,jordan-love,QB
1b580357-e7af-443f-bf0f-6febb08b1a78,Jordy Nelson,jordy-nelson,WR
8ca23b7d-d39d-486a-b254-9cb5cb607f40,Joseph Addai,joseph-addai,RB
1a10c6ef-fdb9-443c-b2c4-27b0037ced87,Joseph Burrow,joseph-burrow,QB
9f3f56b0-b1ab-4f26-9316-228ca7f84cde,Joseph Flacco,joseph-flacco,QB
83b6f7df-da1b-4af2-a445-bca67ce311ea,Joseph Galloway,joseph-galloway,WR
a2ca56ed-63b7-43dd-b358-2d7aeab2a347,Joseph Horn,joseph-horn,WR
cadd3bc8-808a-440e-be91-bfafea3035d2,Josh Freeman,josh-freeman,QB
1ba5d6c5-12f3-4963-88be-6bac8d43c051,Joshua Allen,joshua-allen,QB
93377ca4-fecc-45d6-87ca-2e11831e2687,Joshua Gordon,joshua-gordon,WR
1f09a061-8dbb-409e-a5b7-201786e7014f,Joshua Jacobs,joshua-jacobs,RB
15411c5f-fae4-4a4d-9474-0c9b927221c7,Joshua McCown,joshua-mccown,QB
59de7ad7-6aa3-4f44-868e-0ac3e072706d,Joshua Morgan,joshua-morgan,WR
3238e835-bdc0-48a9-9ea2-17e879528ef9,Joshua Reed,joshua-reed,WR
1fd3ae22-e84b-4151-b89a-f3da2c696321,Joshua Reynolds,joshua-reynolds,WR
7247c7f1-a4c5-4f20-bdfd-0c99bdcf4332,Julian Edelman,julian-edelman,WR
b5746e31-b68b-4d7c-85a4-3384cd461909,Julius Jones,julius-jones,RB
15c2db2c-f92c-4f11-93ec-665fab6a867b,Justin Fargas,justin-fargas,RB
0fe2543e-1a52-471e-8ead-fafd13387d77,Justin Fields,justin-fields,QB
6c7fc985-b712-4dbf-8f17-010fb26960e0,Justin Forsett,justin-forsett,RB
a7c1cf0c-c7df-4f4e-8134-d11ec297fcaf,Justin Gage,justin-gage,WR
175c057f-30fe-42bb-a884-dbaf79e11e68,Justin Herbert,justin-herbert,QB
c7e220b1-7b31-4451-9be7-9681802eaf39,Justin Jefferson,justin-jefferson,WR
a70b4640-b5cb-4a8c-b5ba-10e325dc8fb8,Justin McCareins,justin-mccareins,WR
8b98237a-46a5-4134-9fca-46e48edc0d7e,Kareem Hunt,kareem-hunt,RB
343b938d-aab3-4573-9c5d-de54b13978f1,Keelan Cole,keelan-cole,WR
93700d23-36ac-43f6-a287-c084f5e2b34c,Keenan Allen,keenan-allen,WR
5a910086-3cac-4548-9b98-68facb202b05,Keenan McCardell,keenan-mccardell,WR
47971edd-92b0-4fdc-96de-e0850b30a40f,Kelvin Benjamin,kelvin-benjamin,WR
526cae45-15d9-4507-bb78-273e3b959c90,Kendall Wright,kendall-wright,WR
ad01d02b-6a97-41a4-91c5-421879acc2cd,Kendrick Bourne,kendrick-bourne,WR
106b1b8b-c2b5-463c-ab73-71406d02dfda,Kenneth Barber,kenneth-barber,RB
69ea7d89-1b5e-4d09-960b-496ddfa5d6a5,Kenneth Britt,kenneth-britt,WR
3e203b65-06e3-4d90-aa32-0faae023829e,Kenneth Golladay,kenneth-golladay,WR
aa8e873e-b808-4a8c-870f-1ae139924608,Kenneth Stills,kenneth-stills,WR
28755a59-bdda-4d19-9f86-e976d7526e39,Kenneth Walker,kenneth-walker,RB
3d9778b2-47c3-4d46-b7c9-32ab4dc58af7,Kenyan Drake,kenyan-drake,RB
3a6bdc8d-6b97-4c4a-856d-571022082e7c,Kerry Collins,kerry-collins,QB
d5f69b32-a4f6-4599-ab3f-1f3f081a4d91,Kevan Barlow,kevan-barlow,RB
81cb2cd8-0041-4e39-825c-14bbaffb1ba2,Kevin Curtis,kevin-curtis,WR
a1040af3-3cfe-4901-9249-03c839ca6355,Kevin Faulk,kevin-faulk,RB
55682408-6ec7-4ea1-bfad-0d712044a7e5,Kevin Johnson,kevin-johnson,WR
77886b11-c784-4a50-b896-203100430681,Kevin Jones,kevin-jones,RB
d9e77584-6ca8-4275-87d9-7d7eab24d6bf,Kevin Kolb,kevin-kolb,QB
7595290c-37fe-409d-811b-73565e75212a,Kevin Smith,kevin-smith,RB
fab66063-3892-4eae-9259-61715c4aed79,Kevin Walter,kevin-walter,WR
b7050320-cd6b-4aff-9023-a72f06aa112d,Keyshawn Johnson,keyshawn-johnson,WR
46d2a3ca-3b6b-4e34-84c6-2e2163f8b7a2,Khalil Herbert,khalil-herbert,RB
596371ab-b1bb-4be7-bfc4-98795fc757a7,Kirk Cousins,kirk-cousins,QB
50402757-b31b-44df-99a8-628369457c32,Knowshon Moreno,knowshon-moreno,RB
7d8d85c7-e09d-4de9-a797-c2cbef392469,Kordell Stewart,kordell-stewart,QB
60519ef0-c80b-4a16-9954-65f3c665eb41,Koren Robinson,koren-robinson,WR
e823b71b-598d-4b5f-8156-ff7fc67e87b8,Kurtis Warner,kurtis-warner,QB
c3461308-3022-493d-953b-1f18ef2717a9,Kyle Boller,kyle-boller,QB
be0e5781-6110-40ce-af27-f2eaa9b99d0e,Kyle Orton,kyle-orton,QB
aa00a268-2bb1-4a60-ae38-d0dc66c07dab,Kyler Murray,kyler-murray,QB
0c2ce291-78cc-4ad3-8b21-aeb120ffa414,Kyren Williams,kyren-williams,RB
d43c2ca5-a6c5-4c1e-8328-1092da639255,LaDainian Tomlinson,ladainian-tomlinson,RB
4a6baebc-18b9-4b07-8482-c029f1109667,LaMont Jordan,lamont-jordan,RB
e193a9f9-c83e-45f0-b1e6-e1c4a2657b00,Ladell Betts,ladell-betts,RB
6f6406ea-3aff-4819-bcdd-0dbef97f7b9c,Lamar Jackson,lamar-jackson,QB
2c127a2e-1934-4735-8eb0-c80e1269704c,Lamar Miller,lamar-miller,RB
e6c0e1a8-a879-4b13-92c2-b6919a1be9c8,Lamar Smith,lamar-smith,RB
4158a057-2064-4419-8686-b7235f5b33bb,Lance Moore,lance-moore,WR
f8662272-717b-4bf4-824e-81b9ae5653a0,Larry Fitzgerald,larry-fitzgerald,WR
31bfac79-4cdc-4570-8fea-64ea1b8c4449,Larry Johnson,larry-johnson,RB
060ef74c-8748-4ea0-a007-711a80b18130,Latavius Murray,latavius-murray,RB
9bc2d025-0429-4d28-a167-c2a876751285,Laurence Maroney,laurence-maroney,RB
830cbe29-b5ab-472b-a9dc-d9bfe247743b,Laveranues Coles,laveranues-coles,WR
e90cde19-f151-4256-9938-7c331129a175,Lavonya Carter,lavonya-carter,QB
31193de3-8774-4be6-b4ed-82cc64ae7c80,Le'Veon Bell,le-veon-bell,RB
7d3c8d7b-6d50-444a-8005-2acac6ae60b3,LeGarrette Blount,legarrette-blount,RB
4b762d75-5765-40a9-a856-f4346d5d6e21,LeSean McCoy,lesean-mccoy,RB
e50040d3-270c-4872-843b-00d1e9806c4c,Lee Evans,lee-evans,WR
d1b501bf-717e-489f-a5d5-7624647efab1,Leon Washington,leon-washington,RB
d8a529cc-4efe-4785-8482-fd16e41c7348,Leonard Fournette,leonard-fournette,RB
4669927b-a49b-42d8-b6b6-856c4bd1fdfa,Malcom Floyd,malcom-floyd,WR
b90bb75e-baae-47a6-892a-50f3cd2507fb,Marc Bulger,marc-bulger,QB
d1fbed30-4df7-4750-a215-3aad2055129d,Marcel Shipp,marcel-shipp,RB
7341ab99-605e-4726-ab68-79ed484c4dfb,Marcus Mariota,marcus-mariota,QB
ab70d756-7454-40e0-96ba-3007a561047b,Marcus Robinson,marcus-robinson,WR
b0f8e8ff-9b12-4c4f-9f3b-043f34718f1a,Mario Manningham,mario-manningham,WR
dd5d49fd-3807-4d03-bc9a-77e0785c5e99,Marion Barber,marion-barber,RB
c6ac17b2-0375-43e2-8787-d7db34d92e75,Mark Brunell,mark-brunell,QB
6021faca-f31a-490a-9a18-d23ac724c5c0,Mark Clayton,mark-clayton,WR
4c3d6828-8381-4fe4-bce0-17b956541a98,Mark Ingram,mark-ingram,RB
260892c9-5d54-420e-88ee-5b0e4f0d6c34,Mark Sanchez,mark-sanchez,QB
fd111e82-165b-42ce-822b-54f56fca0ab9,Marlon Mack,marlon-mack,RB
a84974da-17ee-4cf3-8441-719a384f4cdd,Marques Colston,marques-colston,WR
432c5ef5-d1ce-4b04-a511-6fe0575e58cf,Marquez Valdes-Scantling,marquez-valdes-scantling,WR
52bea9b9-607a-49a1-8ae1-0ab347f468b1,Marquise Brown,marquise-brown,WR
5d5b9171-e01e-419d-b050-f4fd418cec3d,Marshall Faulk,marshall-faulk,RB
9dbbd3e0-ba74-4bb9-802e-5050f769178b,Marshawn Lynch,marshawn-lynch,RB
44385afa-bb69-4434-8ce0-74d22b27ad1b,Marty Booker,marty-booker,WR
c2cdb94c-8359-45b0-ad77-b63ebbfadcf8,Marvin Harrison,marvin-harrison,WR
ea0f8783-d4f9-4acf-b6d0-f6039e7cbce4,Marvin Jones,marvin-jones,WR
b75da1da-d33d-4726-ade8-4ccc667ca2a6,Matthew Breida,matthew-breida,RB
d8f4fdc0-1a62-4e58-b851-a4de57ed7796,Matthew Cassel,matthew-cassel,QB
d9c11b23-f14d-418d-b521-434c65a8126f,Matthew Forte,matthew-forte,RB
5067e415-85c2-43f2-891e-2897d899f19b,Matthew Hasselbeck,matthew-hasselbeck,QB
0b961b4e-9562-49c0-a823-28c94fad5bc3,Matthew Moore,matthew-moore,QB
3f2310a7-4684-40c3-a422-b831035a4e1f,Matthew Ryan,matthew-ryan,QB
055dc720-02c9-4676-9e46-d30aed6837a5,Matthew Schaub,matthew-schaub,QB
e7e4e509-042f-4318-b140-e174dff3c44b,Maurice Jones-Drew,maurice-jones-drew,RB
cf0051ad-a380-4c12-870d-cfdc5168b7c3,Maurice Morris,maurice-morris,RB
d4ff39ee-d4ce-4624-be28-ae8a61538f46,Melvin Gordon,melvin-gordon,RB
093b0005-60c3-4b39-bc8f-4b778a1b97dd,Mewelde Moore,mewelde-moore,RB
2d9bce3b-bd26-412b-996e-cb3841cecb57,Michael Anderson,michael-anderson,RB
f31ff564-278a-4c13-88d5-48d7ec4b1cfa,Michael Bell,michael-bell,RB
a8140aeb-38f4-4031-b06f-3ac4f7795951,Michael Bennett,michael-bennett,RB
a3e9038d-2d8b-4efc-9400-4085bcd56246,Michael Burkhead,michael-burkhead,RB
055e2f62-fbc9-444f-bff7-4938d68a8b23,Michael Bush,michael-bush,RB
f27e1d7b-bd3f-46c5-b6f3-aa3c4f746712,Michael Clayton,michael-clayton,WR
3562a423-52b4-443a-b2fa-ca992a98768f,Michael Crabtree,michael-crabtree,WR
c7d0a484-987e-43e9-a221-fe49e38f8a52,Michael Evans,michael-evans,WR
c927bde6-0a7c-425a-84f5-0962eb84ad41,Michael Floyd,michael-floyd,WR
cc076f4e-a75f-417d-9115-d1bbd1e8abe0,Michael Furrey,michael-furrey,WR
7d820de5-7da1-4213-83dd-4d899510ca43,Michael Gallup,michael-gallup,WR
1d6a9eca-b360-42dc-aae8-e151d3ac68c3,Michael Glennon,michael-glennon,QB
32a5e646-b1bf-4239-94b7-27839bebe77e,Michael Jenkins,michael-jenkins,WR
4013004a-fd3d-4c98-a62e-68823c9fd1e8,Michael Jones,michael-jones,QB
a0db027e-eb61-4dca-a734-310d2798d1af,Michael Pittman,michael-pittman,RB
f0130678-737a-4b1d-aef7-bf718e6d0293,Michael Pittman,michael-pittman-wr-f0130678,WR
c82f1ab7-a96b-4188-9c68-5ff4505c005f,Michael Thomas,michael-thomas,WR
5f4bfa58-ce3f-4071-b127-9a4b95d67f99,Michael Turner,michael-turner,RB
e9e1938e-4fc9-430e-8b7c-cc6e7ed9692c,Michael Vick,michael-vick,QB
1856a76a-f478-4db7-856e-9933f9aa7799,Michael Williams,michael-williams-wr-1856a76a,WR
f2d79db7-3218-495a-8b5c-06dd6e094f1b,Michael Williams,michael-williams,WR
48a5cab3-2505-48df-854f-1f5ae0c93fee,Mike Davis,mike-davis,RB
be41aaa1-0257-4e99-9920-34f2d2b17a68,Miles Austin,miles-austin,WR
1e33eb45-75e4-4128-888a-e1ac283e48c9,Miles Sanders,miles-sanders,RB
955df001-1a90-45a5-ad7b-cee7d8a21b6d,Mitchell Trubisky,mitchell-trubisky,QB
2b4e362d-bd31-4ff8-b5d1-0c0465333931,Mohamed Sanu,mohamed-sanu,WR
8c3bb221-5788-455f-828d-a00fb95a4ca5,Muhsin Muhammad,muhsin-muhammad,WR
303a1da0-18cb-4c45-bb71-c5c6522c30a6,Najee Harris,najee-harris,RB
d6192077-7e15-45a4-b69a-27679e8f1d54,Najeh Davenport,najeh-davenport,RB
1e102eb3-f973-405f-82c7-9b70a4438214,Nathaniel Burleson,nathaniel-burleson,WR
991ebe41-e336-4857-90cd-c7254782d132,Nathaniel Washington,nathaniel-washington,WR
cacdabc3-756c-4050-8da3-81a155a41a72,Nelson Agholor,nelson-agholor,WR
9c42e3b2-ac08-4a1a-b2d2-7ca27b58d09c,Nicholas Chubb,nicholas-chubb,RB
ade6a401-5d27-4e6d-b2ff-1fbfcfa395ec,Nicholas Foles,nicholas-foles,QB
0c122861-2efa-4ebc-8ccf-594fe0aeac29,Nicholas Mullens,nicholas-mullens,QB
27d4c2c0-67c4-488e-9f7f-f84c44bcc9db,Nick Goings,nick-goings,RB
4d184d75-a983-4a5e-8c24-b7febcfde02d,Nico Collins,nico-collins,WR
ebd5fb93-2550-4591-a6ed-691ccced144b,Odell Beckham,odell-beckham,WR
263ad6bb-c574-4dec-b6f2-a9bb6f7379dd,Patrick Crayton,patrick-crayton,WR
2b1516ab-7d8c-4241-924f-578716afa491,Patrick Mahomes,patrick-mahomes,QB
71f124c6-066c-4045-981d-018d588bc0e6,Patrick Ramsey,patrick-ramsey,QB
8fa05380-7bc8-4bc6-9ddb-b452823b4089,Paul Lock,paul-lock,QB
dcd6d469-15bb-4eb2-b7ee-d092454cf400,Peerless Price,peerless-price,WR
f5de1980-79b8-4432-bf4c-6c5ce3adf589,Percy Harvin,percy-harvin,WR
0ed4ffc1-0dc3-41d3-a404-549a337252f7,Peter Warrick,peter-warrick,WR
9a7d96ce-8e11-4713-b7cb-16b97c4a62b5,Peyton Hillis,peyton-hillis,RB
bc0376b9-76ca-4f13-8e6f-8855ffa088d0,Peyton Manning,peyton-manning,QB
d94bab82-58ed-40a6-b13b-644279e30ad7,Philip Rivers,philip-rivers,QB
89efb462-e85f-4f07-985c-8291bb67d7ce,Phillip Lindsay,phillip-lindsay,RB
6cb7f6b0-e5b1-40ce-87df-df1d9d02fd58,Pierre Garcon,pierre-garcon,WR
e4b6fb20-a987-4949-b2ac-22b87a12c1a4,Plaxico Burress,plaxico-burress,WR
41844edc-9ed1-4504-a96d-5548942836fd,Priest Holmes,priest-holmes,RB
0b31a638-b521-4f16-a4dc-90c9620473e2,Puka Nacua,puka-nacua,WR
de7f0643-4538-428a-9a9e-8890a3edafc3,Quintorres Jones,quintorres-jones,WR
a8777636-2e31-41dc-bfac-98de71291e89,Rachaad White,rachaad-white,RB
6a2178fb-2b5b-4b79-979e-55527e42efa1,Randall Cobb,randall-cobb,WR
e76b8b36-0245-454e-a543-00f113777ac3,Randy Johnson,randy-johnson,RB
c434e09d-5b47-44aa-9d9d-6fb97322b91b,Randy Moss,randy-moss,WR
e9d294c1-d9ca-4408-87e4-bba14cc9f60a,Rashad Jennings,rashad-jennings,RB
8ad74998-dbc0-4d56-9f43-d13661922351,Rashard Mendenhall,rashard-mendenhall,RB
0439e2b2-32a5-43c5-9512-1f17299c14cd,Raymell Rice,raymell-rice,RB
4a399727-bc43-44ed-8c53-7efff64841d5,Rayne Prescott,rayne-prescott,QB
49213042-c95c-43fa-8671-755b6375b53f,Reginald Bush,reginald-bush,RB
3b7648c9-f7cd-41f5-b0f9-da7eb5a7d6c5,Reginald Wayne,reginald-wayne,WR
13ebb7f1-ad97-4352-8ea8-29c7dfdd9574,Reuben Droughns,reuben-droughns,RB
e2367b7a-42ea-46cb-bd21-b6672f298d5a,Rex Grossman,rex-grossman,QB
4111f09e-5b1a-4e7f-aac4-21b1fe3525f3,Rhamondre Stevenson,rhamondre-stevenson,RB
633dc745-2976-474d-ba6c-ce5fd686a94d,Richard Gannon,richard-gannon,QB
9a846033-9fae-4680-97ec-00351a21077d,Richard Proehl,richard-proehl,WR
bc9fe622-a65c-4f3f-9254-21a2f3d7be24,Rishard Matthews,rishard-matthews,WR
17fa23bd-36d9-4fb6-8318-066e14755a15,Robby Bortles,robby-bortles,QB
61efa67f-e434-49d8-b747-ed25a9fd28ad,Robert Chosen,robert-chosen,WR
067fb6df-d4fe-440c-b3f7-0b17a7293678,Robert Griffin,robert-griffin,QB
6f1535ad-7395-4c07-be7d-d668751acd79,Robert Wade,robert-wade,WR
75c1bc98-887c-4f72-b61e-35c7afddbd84,Robert Woods,robert-woods,WR
79209da9-8eee-4d95-b98d-e9f890c2b291,Rod Godwin,rod-godwin,WR
522bf2ab-8b41-4c9d-888b-d46c587ba150,Roderick Gardner,roderick-gardner,WR
816928be-6618-4b58-b4b0-826ee329eb73,Roderick Smith,roderick-smith,WR
3e0ccd34-0f37-442e-b292-9d133c74a0de,Ronald Dayne,ronald-dayne,RB
65c47194-9b19-40f4-afec-20ac6b1334ee,Ronald Jones,ronald-jones,RB
672243b9-3f42-418e-93aa-70420da0aefe,Ronnie Brown,ronnie-brown,RB
d9f1ada7-2a2a-4c9f-a7af-246afa0e9561,Ronnie Hillman,ronnie-hillman,RB
727aafc7-9eb7-469d-aefb-34519ba93719,Roy Williams,roy-williams,WR
8a48ff39-3b61-4903-a5ed-6a2d2995beea,Royce Freeman,royce-freeman,RB
ae9eb31f-674b-46c3-9e3c-347ae3c6e59b,Rudi Johnson,rudi-johnson,RB
760cd434-67a2-41aa-a989-486ca66000f2,Russell Gage,russell-gage,WR
61138242-83de-4490-a1db-e4b5d9082fed,Russell Wilson,russell-wilson,QB
77e58f25-61d4-40d5-af5a-03ed9298af9a,Ryan Fitzpatrick,ryan-fitzpatrick,QB
a5a27f1c-e1aa-4485-9195-b92e752a9929,Ryan Grant,ryan-grant,RB
13b2ceed-4795-40e4-8b44-9fc0f6c5dcdc,Ryan Mathews,ryan-mathews,RB
c5738544-9140-49b9-9f2d-f52eea74f3da,Ryan Tannehill,ryan-tannehill,QB
6a0c6a87-6916-4007-a742-eedbb74541c1,Sam Darnold,sam-darnold,QB
78b41475-9ba1-4063-94fa-52abaa316ebb,Samaje Perine,samaje-perine,RB
d81258e3-4819-44d9-8388-efb0367031b3,Samuel Bradford,samuel-bradford,QB
15a20833-3f36-46a5-9ac6-42b9cc2243b4,Samuel Morris,samuel-morris,RB
0fc08f22-57bf-44ac-9fd9-be55c31a2ff1,Samuel Watkins,samuel-watkins,WR
6d31c6ba-6547-4e64-bfdf-c03175fc578e,Santana Moss,santana-moss,WR
0fa6b32e-efb0-4604-9c25-945cd9cb56fd,Santonio Holmes,santonio-holmes,WR
46a2d48b-ae9c-432e-afd2-1a831097d8d1,Saquon Barkley,saquon-barkley,RB
f21a3dee-902f-4833-b5a2-2c61ca18ea81,Sharod White,sharod-white,WR
7f8634e4-e344-4d57-a0fb-202ebd3181e0,Shaun Alexander,shaun-alexander,RB
9455efda-66c5-46a9-9df4-4b5913a152d1,Shaun Hill,shaun-hill,QB
1f24e7e5-f409-4ce9-9463-48980df6158c,Shaun McDonald,shaun-mcdonald,WR
5d659e3a-5154-4b44-a934-50b5d545a95f,Shonn Greene,shonn-greene,RB
2665f3a3-f6bb-4ee7-8105-42faa08b1797,Sidney Rice,sidney-rice,WR
96b9bfce-2e61-46c0-8a06-13a5b0b5cd46,Simon Engram,simon-engram,WR
625734e4-dcb1-4e24-a100-718a83a965b0,Sony Michel,sony-michel,RB
4d099b08-f748-4d42-9447-815ae0e826f1,Stacey Mack,stacey-mack,RB
cb596c3e-7297-41e1-a89b-6fbd220389d1,Stefon Diggs,stefon-diggs,WR
1bcbcb49-621f-41a3-af11-6993ee98facd,Stephen Beuerlein,stephen-beuerlein,QB
446b3041-6bd6-4315-a8d1-c65bd4d7b75e,Stephen Davis,stephen-davis,RB
a8f6f715-ad61-45d7-b73a-e0d6d1aa0236,Sterling Shepard,sterling-shepard,WR
4feabecc-6b3f-42b4-b407-204846285469,Stevan Ridley,stevan-ridley,RB
939dcf08-54b2-48ee-914f-b393cc1ebc1c,Steve McNair,steve-mcnair,QB
7811835d-0ffc-4aac-a993-c653214a2d55,Steven Breaston,steven-breaston,WR
bb6ccb6e-2ae1-441b-bc38-340cce9395bb,Steven Jackson,steven-jackson,RB
253443d1-40b6-4ca3-a3fd-4fd8151139eb,Steven Johnson,steven-johnson,WR
6d311180-b70e-40c8-8a1d-2bbea2bfd096,Steven Slaton,steven-slaton,RB
085d4ad4-483f-4825-a345-018378825bce,Steven Smith,steven-smith,WR
e7596b4e-43d6-4ac7-bc55-cc0e511f5440,Stevonne Smith,stevonne-smith,WR
205845dd-597a-4e8f-a43d-9824246a8240,Tai Streets,tai-streets,WR
7c7f3196-ed6b-4b27-adfc-c6f3832401f6,Tamurice Higgins,tamurice-higgins,WR
59a13ce5-7857-4e3d-a08e-5f8d3d86c0ff,Tarvaris Jackson,tarvaris-jackson,QB
b95e16b0-13a0-4071-a804-9e85d85beca1,Tatum Bell,tatum-bell,RB
7e64a80f-3aaf-43c0-a99f-cf28f0af2e1d,Tavon Austin,tavon-austin,WR
c3ac27a1-29f0-418a-8f08-77bc3ae64eff,Taylor Gabriel,taylor-gabriel,WR
2eec3a03-a7d1-4f06-83b1-24b25310d417,Taylor Heinicke,taylor-heinicke,QB
af90016f-b5df-470d-b88c-2fadbfa720d0,Terrance West,terrance-west,RB
af0fb739-4c96-4d62-959b-0dbbd270b518,Terrance Williams,terrance-williams,WR
e50ef26e-3fbe-435b-936b-24ed78af4625,Terrell Owens,terrell-owens,WR
f910d209-dfc2-426f-a919-d0953eab79bc,Terry Glenn,terry-glenn,WR
dd111cd9-d1bf-4613-bfca-c9438c817d65,Terry McLaurin,terry-mclaurin,WR
e1f8c133-d28b-4567-8dc6-c2d011dac8b6,Tevin Coleman,tevin-coleman,RB
c818c7ab-b63f-46eb-bbee-18586cfafff6,Theodore Bridgewater,theodore-bridgewater,QB
43bb5ed0-d974-4424-a813-6c456980eab9,Theodore Ginn,theodore-ginn,WR
adf487b4-1d1a-466d-b9a1-b51b4debb6d2,Thomas Brady,thomas-brady,QB
fce00f92-f9da-46dc-8207-5c815553b0cc,Thomas Jones,thomas-jones,RB
f9a47804-2bdd-4b54-b615-3ac85211d13c,Thomas Maddox,thomas-maddox,QB
deba2489-8d3a-4e22-bfa6-ea5646f31dc6,Timothy Brown,timothy-brown,WR
d3b83967-d82e-44de-8f3c-a49967380131,Timothy Couch,timothy-couch,QB
05b4ab36-fc1f-42fc-acf8-273517f76f93,Timothy Hightower,timothy-hightower,RB
690a7267-6992-4506-957e-5850c8e1eaff,Timothy Yeldon,timothy-yeldon,RB
f268848b-d123-46db-a67a-b82227f62d6b,Todd Duckett,todd-duckett,RB
ad18e46b-f3bf-40e3-bfc4-03777ad11830,Todd Gurley,todd-gurley,RB
48e71ef9-ac48-459c-80fb-ea5f4657780f,Tony Pollard,tony-pollard,RB
2f48f77e-ca7d-4863-99be-5317be2f0d6d,Torry Holt,torry-holt,WR
18a61745-eef6-4386-8284-d642b70566d2,Touraj Houshmandzadeh,touraj-houshmandzadeh,WR
564deffd-90d2-4dac-8d29-29585bac17ce,Travis Benjamin,travis-benjamin,WR
f84c1701-a821-472e-b939-41e3a000d590,Travis Etienne,travis-etienne,RB
3da98baa-6182-45a8-84dc-3a74c0ddbc2d,Travis Henry,travis-henry,RB
3499ac85-28aa-4f79-86c8-f8f0939802a1,Travis Taylor,travis-taylor,WR
f93e958d-6ce0-422f-81d8-a9e74ad4da17,Trent Dilfer,trent-dilfer,QB
34c4f898-be15-4e8a-b00e-032f449ea24e,Trent Edwards,trent-edwards,QB
c4b772f8-a28c-4519-bd3b-20242a60e4cd,Trent Green,trent-green,QB
cc168900-a30f-4b8c-bc7c-69c926b4d1e1,Trevor Siemian,trevor-siemian,QB
ea1b57f7-34b7-426c-897c-efd69c1fb760,Troy Brown,troy-brown,WR
d5ed8c84-c07b-432f-bc47-0366de57a452,Troy Hambrick,troy-hambrick,RB
4e9271ce-f2a9-455d-9b74-f1e5737dbe95,Tuanigamanuolepola Tagovailoa,tuanigamanuolepola-tagovailoa,QB
f8c7c27d-8844-4c64-a7e7-e5e5a89ab102,Tyler Allgeier,tyler-allgeier,RB
71215ee3-19d4-4383-8fff-6f443a2f42b0,Tyler Boyd,tyler-boyd,WR
dfee33c3-8ba7-446b-a2d4-a78576f91958,Tyler Lockett,tyler-lockett,WR
c3180036-7d8a-457d-9472-2b1144badd62,Tyreek Hill,tyreek-hill,WR
20111753-8ebe-42fd-a1bc-5d83d874b351,Tyrell Williams,tyrell-williams,WR
90ba66e9-4942-4112-b084-02a2cc68a75b,Tyrod Taylor,tyrod-taylor,QB
2ecbe4e9-9a90-4ea9-80ba-60021b4b5e52,Tyrone Wheatley,tyrone-wheatley,RB
0585bc68-b118-497d-92bc-e847c01d5cc6,Tyshun Samuel,tyshun-samuel,WR
7156c3a4-1743-4008-8549-78dc2ac4692c,Victor Cruz,victor-cruz,WR
b2142642-d54e-4562-8203-f1de268d74e9,Vincent Jackson,vincent-jackson,WR
e3fd4ace-10a9-4a98-a73e-ff649d6c265b,Vincent Testaverde,vincent-testaverde,QB
07d3340e-9190-4235-a6c5-de8c22473f09,Vincent Young,vincent-young,QB
a351bd8f-9d41-4f85-ad56-3a0a76f36f96,Warrick Dunn,warrick-dunn,RB
dc63d30e-f4cb-4a8a-a9cf-4da676a1be3a,Wayne Chrebet,wayne-chrebet,WR
0d32792d-d384-43af-b161-71513b85c16a,Wesley Welker,wesley-welker,WR
3f9261e5-582b-476b-b1cf-cb21a04b482c,William Fuller,william-fuller,WR
802465b5-83eb-466c-8445-c34ca02cb175,William Green,william-green,RB
377be138-729f-4e6c-99a4-0ef98283d534,William Lawrence,william-lawrence,QB
13c01e90-d8ad-488e-bf29-89b8fef8ae24,William Royal,william-royal,WR
7228b04b-ad0f-4086-bb30-dacfa1a44acd,William Schroeder,william-schroeder,WR
29ec1ceb-3c8f-4b5d-af5e-90f35c33cec7,Willie Parker,willie-parker,RB
78860e8e-abdd-47d0-9345-c708b7a6fe6b,Willie Snead,willie-snead,WR
fe21fdd5-7801-4e01-9b70-02bae325225f,Willis McGahee,willis-mcgahee,RB
